,n_cells,gft_score,svg_rank,cutoff_gft_score,pvalue,qvalue
ENSG00000158270,176,1.7351071552431316,2332,False,1.0808723881789123e-22,5.249941961718554e-21
ENSG00000087470,860,1.734976452490719,2333,False,0.02565464056180814,0.35436257272355304
ENSG00000160785,399,1.7349618456409344,2334,False,0.9872359335756099,1.0
ENSG00000182247,684,1.7347408579592818,2335,False,4.379763731771532e-31,3.429060851526601e-29
ENSG00000139278,183,1.733922464660496,2336,False,9.423756207254006e-79,9.506074679503272e-76
ENSG00000142684,675,1.7330552237826309,2337,False,2.9669392964276037e-07,5.825305300102644e-06
ENSG00000145990,845,1.7325237697491263,2338,False,1.1434084918493933e-05,0.00020245319717802546
ENSG00000173114,430,1.7323435688789959,2339,False,5.1357638960316716e-14,1.5166023951329898e-12
ENSG00000151490,294,1.7323210803435758,2340,False,7.33238596530724e-08,1.4997181191172546e-06
ENSG00000119335,1551,1.7322887727315528,2341,False,0.26367041142418746,1.0
ENSG00000117245,318,1.732099672587446,2342,False,0.7080834637892462,1.0
ENSG00000183186,321,1.7318365514414205,2343,False,0.04016899513092917,0.544261572303195
ENSG00000084636,341,1.7318264427032428,2344,False,0.9999999999999819,1.0
ENSG00000120509,551,1.7311881032605103,2345,False,6.721091285495694e-17,2.3320353827269766e-15
ENSG00000166260,459,1.7306517194215194,2346,False,0.8745696603116921,1.0
ENSG00000163873,185,1.7304051402430745,2347,False,0.260240222383866,1.0
ENSG00000188573,569,1.7291748895222272,2348,False,2.096983989223679e-31,1.6661622041387762e-29
ENSG00000107281,1741,1.7284968896956463,2349,False,0.004356780621527281,0.064355649936002
ENSG00000001561,355,1.7284143468367792,2350,False,0.2705993051179083,1.0
ENSG00000148341,1412,1.7278339452431375,2351,False,0.9999995664275049,1.0
ENSG00000105723,1080,1.7276990152462024,2352,False,2.6715620022677277e-09,6.015787998154678e-08
ENSG00000203685,487,1.7272364504520252,2353,False,5.153584163485256e-17,1.8016249311180882e-15
ENSG00000168214,436,1.726449786852479,2354,False,6.179595096305553e-27,3.8644805486720397e-25
ENSG00000112406,280,1.7263905792019265,2355,False,1.349299115116412e-49,3.0591173009941185e-47
ENSG00000128654,620,1.7261675508174321,2356,False,9.390577748156281e-41,1.2841057791285513e-38
ENSG00000112305,514,1.7255438630959905,2357,False,1.326315302478093e-13,3.844863184077545e-12
ENSG00000155744,498,1.7255408934867593,2358,False,1.1977880467083312e-23,6.18925889016056e-22
ENSG00000106565,217,1.725076277504326,2359,False,2.6368189466917128e-11,6.623233328344484e-10
ENSG00000116062,264,1.7250712402751358,2360,False,0.027601155473768364,0.3798923778078156
ENSG00000178467,1119,1.724807259739868,2361,False,1.9712967169129366e-18,7.551328116863732e-17
ENSG00000137824,446,1.7242109662420868,2362,False,0.9946038182140059,1.0
ENSG00000149927,1121,1.7223978270746065,2363,False,9.03294289663213e-06,0.00016079730941040055
ENSG00000103978,288,1.7223848002797624,2364,False,1.9026615239620504e-05,0.00033149045087261137
ENSG00000065154,1247,1.722215682857368,2365,False,3.371828319471637e-13,9.52469374927042e-12
ENSG00000237289,478,1.7221096927269683,2366,False,0.3483508014412686,1.0
ENSG00000164031,633,1.7220603924001887,2367,False,0.9999890901371966,1.0
ENSG00000135900,352,1.7218251845042103,2368,False,3.549125433401059e-69,2.3983380293191187e-66
ENSG00000178498,946,1.7208067050065674,2369,False,3.435221299634419e-23,1.7201494850638132e-21
ENSG00000143727,868,1.720269158651236,2370,False,3.125720567733419e-05,0.0005390452991660251
ENSG00000143624,452,1.7202512090719269,2371,False,0.035819859415222775,0.4887590630727183
ENSG00000121481,250,1.7201414762819809,2372,False,0.9996663166717568,1.0
ENSG00000179262,1176,1.7198063613058194,2373,False,9.111369805127345e-31,7.015223525237976e-29
ENSG00000162368,734,1.7194186075769307,2374,False,0.0014352977404538372,0.021912840575905996
ENSG00000145555,360,1.7190308351904344,2375,False,0.017563054755609344,0.2463100034172119
ENSG00000124535,425,1.7189332370178767,2376,False,0.1967478245293518,1.0
ENSG00000124733,1338,1.718420696620553,2377,False,1.0912909263623883e-09,2.5126307312265877e-08
ENSG00000140632,645,1.7181075380232058,2378,False,1.9300537645672604e-17,6.910340011992076e-16
ENSG00000164898,441,1.7176529660407804,2379,False,2.5448450001030213e-21,1.1457190026874182e-19
ENSG00000068912,911,1.7175731261226939,2380,False,3.206784052817828e-15,1.0113317741596725e-13
ENSG00000134294,825,1.7175170101302177,2381,False,0.0006330400639605174,0.00990587145872462
ENSG00000122692,488,1.7173353633235564,2382,False,5.592026999180669e-22,2.6139714024183997e-20
ENSG00000091140,673,1.7170896330113126,2383,False,1.5955344862879183e-08,3.430755484708419e-07
ENSG00000181045,187,1.7168635067066351,2384,False,7.869727045281414e-28,5.172374709170901e-26
ENSG00000164687,998,1.7167111746060906,2385,False,3.947762255654096e-17,1.3905618819517637e-15
ENSG00000185418,221,1.7166819655257965,2386,False,1.247921033865837e-27,8.087403164599163e-26
ENSG00000171311,242,1.716091627812488,2387,False,5.457011541275838e-37,6.067458425616527e-35
ENSG00000065548,892,1.7156720621140227,2388,False,1.0587650864683613e-12,2.8910529530599962e-11
ENSG00000116221,568,1.7143446086584984,2389,False,0.9993187758859101,1.0
ENSG00000153944,447,1.7140143023250862,2390,False,1.5340498920048605e-53,4.5825776594022786e-51
ENSG00000146950,255,1.7130809696494746,2391,False,3.3559876176309695e-22,1.5879394826571818e-20
ENSG00000120256,527,1.7128120608484239,2392,False,0.09935945875432489,1.0
ENSG00000110619,382,1.7127718190506485,2393,False,5.457011541275838e-37,6.067458425616527e-35
ENSG00000123415,284,1.712535533696654,2394,False,8.438491691069935e-13,2.3187605740774686e-11
ENSG00000044115,669,1.712337669219098,2395,False,1.7834760219507215e-15,5.733708955334983e-14
ENSG00000271614,230,1.7119472084413276,2396,False,0.00045272224963666927,0.00716640987457767
ENSG00000160753,794,1.7118318917082957,2397,False,0.92402721760715,1.0
ENSG00000186907,546,1.7116198775247433,2398,False,0.009144125093134049,0.13155354777343597
ENSG00000115306,2900,1.7116041122257624,2399,False,1.6944781007344015e-06,3.170438189747987e-05
ENSG00000144283,541,1.7109985025361485,2400,False,0.9999998089168772,1.0
ENSG00000011677,211,1.7107684180197213,2401,False,2.3096713072952223e-17,8.252537316295861e-16
ENSG00000108344,695,1.7105989254478988,2402,False,4.1177789135772025e-22,1.9365449412328424e-20
ENSG00000163285,274,1.7100106232702486,2403,False,3.6575643353250547e-20,1.5382263478127697e-18
ENSG00000008988,2432,1.7098690458393846,2404,False,0.1938407365159795,1.0
ENSG00000198648,560,1.70973867520622,2405,False,3.442757136542434e-14,1.0262325192321617e-12
ENSG00000013583,459,1.7095788642618321,2406,False,1.6644138937410578e-14,5.045633701904373e-13
ENSG00000168135,630,1.709488983231178,2407,False,3.9730431783223245e-06,7.250515183330287e-05
ENSG00000106052,1046,1.7094868154606673,2408,False,2.7980986214514287e-12,7.42207702296641e-11
ENSG00000167114,553,1.7094117276087353,2409,False,3.0308167272540422e-09,6.791793831903361e-08
ENSG00000181610,665,1.7089801796818471,2410,False,1.645715267098658e-64,8.811251872773474e-62
ENSG00000172209,246,1.7087803180283232,2411,False,9.471003909060038e-06,0.0001684660674386919
ENSG00000170231,167,1.708442686493977,2412,False,2.253085774896618e-68,1.47944263607534e-65
ENSG00000166275,504,1.7080766186307876,2413,False,0.30654894565840995,1.0
ENSG00000137331,287,1.7065935141942907,2414,False,2.0730634452752537e-09,4.6908606611142755e-08
ENSG00000166452,289,1.706540061651666,2415,False,0.00025410855913481767,0.004103630921237652
ENSG00000249915,1195,1.7064964814889176,2416,False,0.9737097000038236,1.0
ENSG00000111077,200,1.7052560894389244,2417,False,1.0588083048724743e-19,4.347843533474001e-18
ENSG00000116852,441,1.7051572653143325,2418,False,6.311075619442801e-42,9.267259247589782e-40
ENSG00000185924,304,1.705116156351264,2419,False,0.9989877377737404,1.0
ENSG00000169228,202,1.704978089289517,2420,False,0.030386565977537045,0.4166642884230794
ENSG00000135439,854,1.7046515198677186,2421,False,0.9853950899271647,1.0
ENSG00000135631,369,1.7046199511268165,2422,False,0.9633426287460899,1.0
ENSG00000152910,268,1.7041681838273366,2423,False,0.3028605450883901,1.0
ENSG00000182117,1218,1.7038634685907903,2424,False,7.519411406098196e-11,1.846107785097551e-09
ENSG00000137872,246,1.7038262518977267,2425,False,4.64734466585845e-05,0.0007926191449128409
ENSG00000034713,2335,1.7037956577284024,2426,False,0.9976999696873691,1.0
ENSG00000159210,661,1.703502328483819,2427,False,6.311075619442801e-42,9.267259247589782e-40
ENSG00000106603,508,1.7033450446942142,2428,False,5.870155990920801e-06,0.00010595925279057774
ENSG00000153201,656,1.703096342257252,2429,False,2.2568235627968732e-23,1.1490934869321687e-21
ENSG00000277531,518,1.7029093194065796,2430,False,9.02308140383633e-12,2.3329535400463413e-10
ENSG00000107874,1172,1.7027938846961879,2431,False,1.8599227368370644e-37,2.1327133260296972e-35
ENSG00000105438,580,1.7026277483740502,2432,False,0.9761756121897789,1.0
ENSG00000135454,764,1.7024493342388454,2433,False,0.0007065644565266584,0.011006896742578336
ENSG00000146242,323,1.702252196453115,2434,False,0.9982975014931066,1.0
ENSG00000135387,761,1.70163557400431,2435,False,9.58609733753567e-10,2.2159366942589332e-08
ENSG00000188352,318,1.7014542232425047,2436,False,4.3357249512241117e-07,8.422503220115897e-06
ENSG00000163866,629,1.7012239480995295,2437,False,9.210155541956229e-05,0.0015339841196148271
ENSG00000104447,308,1.6991423216792743,2438,False,0.9983543130401775,1.0
ENSG00000170873,230,1.6989963968776163,2439,False,0.0020142545933413904,0.030484369934880504
ENSG00000176406,362,1.698587148082497,2440,False,0.3329016583360006,1.0
ENSG00000120533,883,1.6981428597099675,2441,False,5.682835048285535e-10,1.327763779409257e-08
ENSG00000130382,628,1.6980108368246059,2442,False,8.166520979027402e-26,4.800778290106373e-24
ENSG00000101558,1806,1.6979202676356733,2443,False,0.9999980261263326,1.0
ENSG00000178913,734,1.6973304469872972,2444,False,9.245507974846954e-11,2.2555646316364806e-09
ENSG00000149187,643,1.696952071700449,2445,False,2.989379905649752e-05,0.000515788300791004
ENSG00000269335,288,1.6962356278620128,2446,False,2.4567587543488884e-11,6.184344111810488e-10
ENSG00000164106,1312,1.6956045429331827,2447,False,1.2929217247811419e-07,2.6023967871245106e-06
ENSG00000159840,548,1.6949667634753123,2448,False,5.82647548573329e-08,1.2012399181854828e-06
ENSG00000023287,835,1.694037697923514,2449,False,0.07597278239285,1.0
ENSG00000051620,360,1.6940253158551237,2450,False,0.44553571002743964,1.0
ENSG00000197381,337,1.693860316241955,2451,False,1.0909862803398131e-05,0.00019351585833414536
ENSG00000122958,416,1.693646362294033,2452,False,5.5627188926313005e-28,3.680422220644231e-26
ENSG00000101938,281,1.6936322584752315,2453,False,0.9950736211769134,1.0
ENSG00000115641,406,1.6933564416227855,2454,False,1.0282384143015772e-21,4.723973602131444e-20
ENSG00000110318,227,1.6929625195932274,2455,False,6.19121568621731e-22,2.8824448818854575e-20
ENSG00000149313,817,1.6928494678488795,2456,False,2.076447764190659e-06,3.8653766185992375e-05
ENSG00000115091,657,1.6927412331095233,2457,False,4.411636232296986e-28,2.935582435267129e-26
ENSG00000076706,263,1.6918459320231434,2458,False,0.9987060482390487,1.0
ENSG00000184205,873,1.691760793504052,2459,False,2.893323566580426e-08,6.096979024134212e-07
ENSG00000183576,407,1.6917147397951469,2460,False,3.400890907408301e-33,3.0386558334376884e-31
ENSG00000117154,868,1.6916975168354464,2461,False,0.5916374668920643,1.0
ENSG00000168488,517,1.6916459103119754,2462,False,1.3749718508510755e-28,9.47542511068242e-27
ENSG00000168275,778,1.6915822733606984,2463,False,0.09046736825765733,1.0
ENSG00000111696,423,1.6911490180884556,2464,False,9.210155541956229e-05,0.0015339841196148271
ENSG00000177606,555,1.6908886775406398,2465,False,1.0823389418465358e-33,1.0166497226646725e-31
ENSG00000109332,1347,1.6906069848315814,2466,False,0.9194063544828588,1.0
ENSG00000214756,350,1.690565548896954,2467,False,1.5955344862879183e-08,3.430755484708419e-07
ENSG00000148123,236,1.6905080966878412,2468,False,1.0,1.0
ENSG00000144118,527,1.690334650414822,2469,False,1.0,1.0
ENSG00000155366,858,1.690171325521174,2470,False,0.07597278239285,1.0
ENSG00000130429,269,1.690047786804663,2471,False,0.9999999976461277,1.0
ENSG00000061676,1898,1.6897735338042614,2472,False,0.011127473249921818,0.15887230956294393
ENSG00000101290,870,1.68968884579544,2473,False,7.812881897427879e-18,2.886400765708561e-16
ENSG00000106665,829,1.6893853686308886,2474,False,0.25344949007441897,1.0
ENSG00000002746,305,1.6892454211273025,2475,False,1.8832213644628363e-21,8.533681442916121e-20
ENSG00000143106,649,1.689047510410247,2476,False,0.014604910072835315,0.2064882395256905
ENSG00000239382,439,1.6889002571176264,2477,False,0.08379015867050255,1.0
ENSG00000118473,404,1.6885605633813743,2478,False,3.788289287289822e-15,1.1909452304233866e-13
ENSG00000187109,1935,1.6878836915212392,2479,False,0.05703325990857749,0.7629580154070431
ENSG00000106211,1857,1.6878701786928574,2480,False,0.012085987954143238,0.17188756613581538
ENSG00000152102,1016,1.6877937675448205,2481,False,2.5982468754608038e-12,6.920974898336477e-11
ENSG00000116604,886,1.687380599776752,2482,False,8.416954087430983e-10,1.948912100520931e-08
ENSG00000128045,232,1.6873311916732663,2483,False,1.0,1.0
ENSG00000166471,351,1.686851862478805,2484,False,0.04594402099737552,0.6196142723064955
ENSG00000082153,826,1.6868252924796892,2485,False,0.03340095867458195,0.45655889377941017
ENSG00000133706,546,1.6866616037202258,2486,False,1.7987845369879663e-08,3.852317332680132e-07
ENSG00000130479,853,1.6865334225812192,2487,False,0.07597278239285,1.0
ENSG00000144815,253,1.6862253020020441,2488,False,0.7973593423623465,1.0
ENSG00000148335,366,1.686133289885771,2489,False,0.000545974171100416,0.008589803903894954
ENSG00000088833,665,1.6858033687598117,2490,False,0.00020851913515942857,0.0033925902131171234
ENSG00000107404,741,1.6856323893191554,2491,False,0.9961532218632134,1.0
ENSG00000155970,623,1.6852243899099537,2492,False,0.6119602220413105,1.0
ENSG00000204525,1460,1.6852160145983834,2493,False,5.190457629056969e-08,1.0739298978314856e-06
ENSG00000165502,2314,1.684599650601128,2494,False,1.9252303170887723e-16,6.536648035301432e-15
ENSG00000117758,544,1.684334834148484,2495,False,1.8077011088071804e-07,3.60208792004843e-06
ENSG00000237187,546,1.6842906980735508,2496,False,0.5793205752383247,1.0
ENSG00000147419,742,1.684023632611171,2497,False,1.8175504223270844e-05,0.00031721782886318605
ENSG00000067840,1429,1.6838992248092235,2498,False,3.5312646368557667e-16,1.1827991185356205e-14
ENSG00000185420,304,1.683289256068313,2499,False,6.109595110690844e-11,1.5052902478335368e-09
ENSG00000226490,228,1.683062341525809,2500,False,0.6860154623728969,1.0
ENSG00000169900,288,1.683050101326703,2501,False,1.5295352619386385e-07,3.06359219825598e-06
ENSG00000163171,186,1.6825951823525844,2502,False,9.02308140383633e-12,2.3329535400463413e-10
ENSG00000138279,1074,1.681757253232149,2503,False,4.146901436686774e-09,9.201009193396645e-08
ENSG00000154582,1474,1.681747541496751,2504,False,2.1319905649834127e-11,5.392164327802383e-10
ENSG00000035862,1266,1.6815105564436998,2505,False,2.4662916736998386e-28,1.666608076671776e-26
ENSG00000136436,225,1.6813224039142456,2506,False,2.5448450001030213e-21,1.1457190026874182e-19
ENSG00000085662,1092,1.6810261073370043,2507,False,0.9999254077086099,1.0
ENSG00000168216,672,1.6807086633136576,2508,False,0.00032104687836061223,0.005139314394592377
ENSG00000100302,393,1.6805479261658425,2509,False,3.0246701618050173e-19,1.2057577244413049e-17
ENSG00000008283,444,1.6800615312274472,2510,False,0.08708097341143323,1.0
ENSG00000067064,1202,1.6797893933616534,2511,False,4.625124460758991e-11,1.146443326627423e-09
ENSG00000115808,248,1.6797105431501613,2512,False,0.9641801405847772,1.0
ENSG00000243150,105,1.6794058959062357,2513,False,3.81460590054673e-23,1.9046411917219163e-21
ENSG00000165782,494,1.678982898640677,2514,False,0.1412948835930405,1.0
ENSG00000140105,663,1.6787782123852826,2515,False,1.7486990945320397e-24,9.479301387520927e-23
ENSG00000172379,1298,1.6781310979021007,2516,False,6.923976752690038e-08,1.4186861349427324e-06
ENSG00000241878,425,1.6779947032069928,2517,False,2.7274619178277435e-08,5.75617931222422e-07
ENSG00000146425,355,1.6776231749026977,2518,False,0.44137535419186175,1.0
ENSG00000153391,144,1.677129419796314,2519,False,2.7046943683143497e-14,8.096950973337324e-13
ENSG00000132716,515,1.6764123071362695,2520,False,5.851175758440178e-26,3.4601342631763234e-24
ENSG00000099977,1520,1.6762544566856048,2521,False,0.07012897575405246,0.9297463085682212
ENSG00000167930,259,1.6762184676251586,2522,False,1.5831916867102973e-46,3.0356601240059607e-44
ENSG00000117419,1457,1.675897342864465,2523,False,0.10121206619756523,1.0
ENSG00000156261,810,1.675758414137155,2524,False,8.402524658863828e-21,3.6644025677014736e-19
ENSG00000141279,1024,1.6750335952033795,2525,False,4.662670289807935e-10,1.0934453446597732e-08
ENSG00000006128,389,1.6749596639707744,2526,False,1.551161260909832e-13,4.47616324390602e-12
ENSG00000182732,252,1.6745483015992977,2527,False,9.245507974846954e-11,2.2555646316364806e-09
ENSG00000111639,1372,1.6742822541721394,2528,False,0.9987060482390487,1.0
ENSG00000204387,518,1.6740689488153706,2529,False,0.5042025829225073,1.0
